Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X04,Other - Paediatric Services,119,86,72.30%,12.5,30.7,0,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X05,Other - Surgical Services,440,371,84.30%,5.3,34.6,9,5
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X06,Other - Other Services,689,518,75.20%,8.7,30.7,1,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_100,General Surgery Service,"2,290","1,517",66.20%,10.1,43,89,19
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_101,Urology Service,"1,821","1,008",55.40%,14.9,49.2,126,30
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_110,Trauma and Orthopaedic Service,"6,990","2,904",41.50%,21.9,58.1,750,185
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_120,Ear Nose and Throat Service,"2,356","1,804",76.60%,9.5,30.3,30,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_130,Ophthalmology Service,"3,295","2,653",80.50%,8.1,26.2,4,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_140,Oral Surgery Service,"1,702","1,303",76.60%,9.3,33,25,4
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_301,Gastroenterology Service,"1,895","1,594",84.10%,5.7,25.3,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_320,Cardiology Service,"3,318","1,817",54.80%,15.3,44.5,164,41
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_330,Dermatology Service,"2,459","1,898",77.20%,7.6,29,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_340,Respiratory Medicine Service,485,340,70.10%,10.2,26.1,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_400,Neurology Service,"1,793",709,39.50%,25.3,54,206,1
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_410,Rheumatology Service,392,359,91.60%,4.8,18.4,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_430,Elderly Medicine Service,318,263,82.70%,7.8,27.5,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_502,Gynaecology Service,"2,518","1,435",57.00%,13.8,46.5,144,6
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X02,Other - Medical Services,"3,999","3,277",81.90%,8.6,24.5,8,2
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X04,Other - Paediatric Services,"1,128",705,62.50%,12.8,33.1,1,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X05,Other - Surgical Services,"2,240","1,344",60.00%,12.6,50.5,166,39
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X06,Other - Other Services,872,783,89.80%,4.6,21.5,4,2
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_100,General Surgery Service,504,,,23.2,,91,42
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_101,Urology Service,"1,665",,,13.8,,140,28
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,781",,,10.9,,452,151
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,574",,,12.9,,100,22
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,013",,,16.1,,178,36
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,361",,,12.6,,93,13
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   ,,,-,,0,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,5,,,-,,1,1
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,31,,,7.8,,0,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,5,,,-,,0,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,891",,,15.9,,8,2
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,341",,,12.7,,48,3
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_330,Dermatology Service,185,,,6.6,,0,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,907,,,8.9,,0,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_400,Neurology Service,799,,,12.7,,1,1
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_410,Rheumatology Service,664,,,20,,32,3
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,261,,,6,,0,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,055",,,11.8,,95,12
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,677",,,13.4,,70,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   ,,,-,,0,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,903,,,10.8,,30,2
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,"5,408",,,16.1,,580,109
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X06,Other - Other Services,771,,,12.9,,2,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,133",636,56.10%,14.6,76.8,207,88
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_101,Urology Service,"3,058","1,756",57.40%,13.8,57.1,342,62
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"10,082","3,901",38.70%,24.7,79.1,"1,949",834
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,747","1,989",53.10%,15.9,46.6,228,26
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"14,335","5,356",37.40%,25.3,58.4,"1,880",312
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,570","1,660",64.60%,12.1,40.1,88,9
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,640",921,56.20%,15.1,61.2,212,59
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,532",975,63.60%,12.4,41.8,24,2
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"6,082","2,540",41.80%,23.2,43.8,262,19
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_320,Cardiology Service,"4,438","2,132",48.00%,18.8,55.9,440,154
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_330,Dermatology Service,"5,427","3,288",60.60%,12,45.1,198,26
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,989",945,47.50%,19,55.1,180,33
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_400,Neurology Service,"1,938",923,47.60%,19.3,49.3,112,5
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,699,562,80.40%,7.5,29.4,15,3
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,782,645,82.50%,5.7,26.2,4,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,928","2,074",52.80%,15.8,46.2,210,27
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X02,Other - Medical Services,"6,686","4,429",66.20%,10.9,43.9,262,16
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services,1, -   , -   ,-,-,0,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,605",829,51.70%,16.3,49,108,9
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X05,Other - Surgical Services,"6,188","3,293",53.20%,15.1,61.8,787,235
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X06,Other - Other Services,"5,411","3,195",59.00%,13.1,42.8,137,21
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   ,,-,-,0,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X06,Other - Other Services,769,721,93.80%,7.2,17,0,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery Service,81,46,56.80%,13.5,50.5,6,1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology Service,"2,293","1,408",61.40%,11.4,52.4,187,70
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,259","1,234",37.90%,25.5,104+,816,500
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,Ear Nose and Throat Service,"3,461","2,101",60.70%,13.1,42.2,160,44
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology Service,"5,858","3,108",53.10%,15.5,38.9,170,54
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgical Service,"2,368",763,32.20%,30.7,84.9,712,284
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery Service,"1,276",717,56.20%,14.8,47,76,24
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery Service,491,215,43.80%,22,59.6,63,5
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Internal Medicine Service,46,36,78.30%,6.5,32.3,0,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology Service,"1,373",923,67.20%,9.1,40.6,33,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology Service,"2,142","1,253",58.50%,13.7,42.7,71,3
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology Service,"2,345","1,373",58.60%,13.5,35.2,3,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_340,Respiratory Medicine Service,904,595,65.80%,11.4,42.5,24,1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology Service,"1,739","1,452",83.50%,8,26,16,1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_410,Rheumatology Service,632,244,38.60%,24.5,51.5,49,2
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_430,Elderly Medicine Service,42,26,61.90%,11.5,43.6,0,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology Service,"3,235","1,754",54.20%,15.3,45,178,31
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X02,Other - Medical Services,"4,036","2,935",72.70%,8.4,36.2,83,8
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X03,Other - Mental Health Services,26,26,100.00%,2.8,5,0,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X04,Other - Paediatric Services,"1,546","1,058",68.40%,11.4,38.5,2,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X05,Other - Surgical Services,"6,189","3,499",56.50%,14.3,54.5,543,223
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X06,Other - Other Services,578,494,85.50%,7.4,23.3,3,1
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"3,517","2,309",65.70%,12.3,38.9,55,1
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,623",895,55.10%,14.2,50.2,115,13
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,014","1,596",53.00%,15.6,52.5,251,32
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,345","1,392",41.60%,22.4,46,120,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,582","1,370",53.10%,15.6,38.7,39,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,107","1,166",55.30%,14.4,32.5,13,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,391,216,55.20%,15.4,34.2,2,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,3,1,33.30%,-,-,0,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,670","1,572",58.90%,14.1,38.8,11,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,893,676,75.70%,8.4,29.2,0,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,406","1,320",54.90%,14.4,44.3,22,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,961,473,49.20%,18.3,46.2,32,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,701",641,37.70%,24,46.6,17,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,435,355,81.60%,8.2,23.1,1,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,91,85,93.40%,3.8,15.9,0,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,053","1,414",68.90%,10.4,37.1,41,3
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,233",746,60.50%,12.7,36.7,11,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,5,5,100.00%,-,-,0,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,949,794,83.70%,8.8,21.6,0,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,324,283,87.30%,2.5,27.5,4,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,516,381,73.80%,8.1,33,10,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_100,General Surgery Service,512,269,52.50%,16.6,52.4,42,5
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_101,Urology Service,885,614,69.40%,10.9,53.5,80,16
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"1,287","1,014",78.80%,9,30.8,28,4
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,506",763,50.70%,17.7,36.8,18,1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,602","1,109",69.20%,12.2,33.2,21,3
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,084","1,180",56.60%,14.9,40.5,33,6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,418",859,60.60%,12.8,53.1,117,30
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,419,305,72.80%,9.7,48.4,27,9
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,667,332,49.80%,18.1,32.9,1,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,212",871,71.90%,10.7,33.6,1,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_330,Dermatology Service,902,408,45.20%,20.6,44.3,34,12
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,562,327,58.20%,13.9,49.6,29,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_410,Rheumatology Service,574,374,65.20%,12.7,35,2,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,155,147,94.80%,8,15.4,0,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,746","1,080",61.90%,13.2,42.2,90,21
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,677","1,474",87.90%,7,23.2,14,6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X03,Other - Mental Health Services,26,23,88.50%,10.5,24.5,0,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,110,82,74.50%,10.9,33.2,3,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,149",981,85.40%,6.6,32.2,33,6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X06,Other - Other Services,336,264,78.60%,6.5,35,3,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,57,51,89.50%,9.5,21.4,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,727","2,347",86.10%,8.5,24.9,18,1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,849","2,863",59.00%,14.2,45.9,274,29
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"5,786","3,480",60.10%,13.6,37.8,117,3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"5,349","3,294",61.60%,13,44.4,200,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"4,934","2,264",45.90%,19.7,48.8,287,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,49,47,95.90%,6,16.5,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,282,274,97.20%,6.6,16.1,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,184","2,320",72.90%,10.6,35.7,9,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"5,973","5,222",87.40%,9.6,24.4,16,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,338","2,054",87.90%,7.8,21.4,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,408","1,192",84.70%,8.8,23.7,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,770","1,089",61.50%,13.4,34.9,3,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,982,651,66.30%,11.9,33.4,1,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,171,166,97.10%,5.5,13.8,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,264","1,946",86.00%,8.5,25.4,5,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"6,030","5,267",87.30%,8.4,22.2,7,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,210",921,76.10%,10.9,32,28,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"7,759","5,320",68.60%,11.5,42.6,265,14
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,943,908,96.30%,8.9,16.5,0,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery Service,"1,127",558,49.50%,18.4,67.3,203,40
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology Service,"5,771","4,144",71.80%,10.2,40.6,197,31
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,150","2,195",42.60%,22.3,71.4,869,288
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0,0
